test_id,test,ablation,model,county_id,weighted_mae,baseline_mae,delta_mae
B,2018_2022,B_plus_structure,elastic_net,07,0.01264968690724011,0.012474773621412576,0.00017491328582753402
B,2018_2022,B_plus_structure,elastic_net,08,0.01267635413516655,0.012905442271696264,-0.00022908813652971344
B,2018_2022,B_plus_structure,elastic_net,09,0.01371981714514324,0.014708640646379707,-0.000988823501236467
B,2018_2022,B_plus_structure,elastic_net,10,0.0127842364214621,0.011714603252406782,0.0010696331690553187
B,2018_2022,B_plus_structure,elastic_net,12,0.019128110511455722,0.015580333156594336,0.0035477773548613853
B,2018_2022,B_plus_structure,elastic_net,13,0.013260568663965201,0.012325266400384107,0.0009353022635810934
B,2018_2022,B_plus_structure,elastic_net,14,0.014355844858188875,0.01244770647759152,0.001908138380597356
B,2018_2022,B_plus_structure,elastic_net,17,0.013600133978765933,0.014662532034729068,-0.0010623980559631343
B,2018_2022,B_plus_structure,elastic_net,18,0.015608655074309329,0.013993197935049323,0.0016154571392600053
B,2018_2022,B_plus_structure,elastic_net,19,0.01456139396865714,0.012900726657716905,0.0016606673109402347
B,2018_2022,B_plus_structure,elastic_net,20,0.013389951394431318,0.013334617205333727,0.00005533418909759065
B,2018_2022,B_plus_structure,elastic_net,21,0.012756009282092745,0.01318146236878423,-0.00042545308669148484
B,2018_2022,B_plus_structure,elastic_net,22,0.015588501445857984,0.01718478554675396,-0.0015962841008959755
B,2018_2022,B_plus_structure,elastic_net,23,0.01348961932044346,0.017279253664364426,-0.0037896343439209664
B,2018_2022,B_plus_structure,elastic_net,24,0.013316904638107889,0.015880051632233726,-0.0025631469941258377
B,2018_2022,B_plus_structure,elastic_net,25,0.013589950702958964,0.01537138985860327,-0.0017814391556443057
B,2018_2022,B_plus_structure,lightgbm,01,0.018615600587987786,0.017703452777308688,0.0009121478106790988
B,2018_2022,B_plus_structure,lightgbm,03,0.014800317782956247,0.014583587548819044,0.00021673023413720273
B,2018_2022,B_plus_structure,lightgbm,04,0.014086134920668755,0.012212805199016847,0.0018733297216519083
B,2018_2022,B_plus_structure,lightgbm,05,0.013678438997065029,0.012528280296783921,0.0011501587002811075
B,2018_2022,B_plus_structure,lightgbm,06,0.01298374856065624,0.012445628969866583,0.0005381195907896569
B,2018_2022,B_plus_structure,lightgbm,07,0.012746415799991194,0.012474773621412576,0.00027164217857861793
B,2018_2022,B_plus_structure,lightgbm,08,0.013537295934712422,0.012905442271696264,0.0006318536630161575
B,2018_2022,B_plus_structure,lightgbm,09,0.013079180868640723,0.014708640646379707,-0.001629459777738984
B,2018_2022,B_plus_structure,lightgbm,10,0.01172185810674495,0.011714603252406782,7.25485433816786e-6
B,2018_2022,B_plus_structure,lightgbm,12,0.01681616257373914,0.015580333156594336,0.0012358294171448021
B,2018_2022,B_plus_structure,lightgbm,13,0.013391503754796448,0.012325266400384107,0.0010662373544123409
B,2018_2022,B_plus_structure,lightgbm,14,0.014280563351805699,0.01244770647759152,0.0018328568742141792
B,2018_2022,B_plus_structure,lightgbm,17,0.014368357024656409,0.014662532034729068,-0.00029417501007265867
B,2018_2022,B_plus_structure,lightgbm,18,0.015534098867770758,0.013993197935049323,0.0015409009327214344
B,2018_2022,B_plus_structure,lightgbm,19,0.014399524221776734,0.012900726657716905,0.0014987975640598297
B,2018_2022,B_plus_structure,lightgbm,20,0.013325175978408732,0.013334617205333727,-9.441226924995078e-6
B,2018_2022,B_plus_structure,lightgbm,21,0.013135184537544758,0.01318146236878423,-0.00004627783123947217
B,2018_2022,B_plus_structure,lightgbm,22,0.016438458286625338,0.01718478554675396,-0.0007463272601286215
B,2018_2022,B_plus_structure,lightgbm,23,0.014059117894009822,0.017279253664364426,-0.0032201357703546037
B,2018_2022,B_plus_structure,lightgbm,24,0.014152711700052271,0.015880051632233726,-0.001727339932181455
B,2018_2022,B_plus_structure,lightgbm,25,0.014777759590676794,0.01537138985860327,-0.0005936302679264756
B,2018_2022,B_plus_structure,ridge,01,0.02074242242084922,0.017703452777308688,0.0030389696435405324
B,2018_2022,B_plus_structure,ridge,03,0.016048038048749064,0.014583587548819044,0.00146445049993002
B,2018_2022,B_plus_structure,ridge,04,0.014462009882676196,0.012212805199016847,0.002249204683659349
B,2018_2022,B_plus_structure,ridge,05,0.013737207795011776,0.012528280296783921,0.001208927498227855
B,2018_2022,B_plus_structure,ridge,06,0.012968911717949658,0.012445628969866583,0.0005232827480830746
B,2018_2022,B_plus_structure,ridge,07,0.013409638183506538,0.012474773621412576,0.0009348645620939622
B,2018_2022,B_plus_structure,ridge,08,0.013076917873571141,0.012905442271696264,0.00017147560187487712
B,2018_2022,B_plus_structure,ridge,09,0.013373619780438772,0.014708640646379707,-0.0013350208659409345
B,2018_2022,B_plus_structure,ridge,10,0.013341950189208366,0.011714603252406782,0.0016273469368015842
B,2018_2022,B_plus_structure,ridge,12,0.01996929532872953,0.015580333156594336,0.004388962172135195
B,2018_2022,B_plus_structure,ridge,13,0.013861696099579318,0.012325266400384107,0.001536429699195211
B,2018_2022,B_plus_structure,ridge,14,0.015148329327770662,0.01244770647759152,0.002700622850179142
B,2018_2022,B_plus_structure,ridge,17,0.013881640033054117,0.014662532034729068,-0.0007808920016749502
B,2018_2022,B_plus_structure,ridge,18,0.01605086367708523,0.013993197935049323,0.002057665742035907
B,2018_2022,B_plus_structure,ridge,19,0.015115516912781464,0.012900726657716905,0.0022147902550645592
B,2018_2022,B_plus_structure,ridge,20,0.01382207139305776,0.013334617205333727,0.0004874541877240325
B,2018_2022,B_plus_structure,ridge,21,0.013094447348906845,0.01318146236878423,-0.00008701501987738551
B,2018_2022,B_plus_structure,ridge,22,0.015678234492773488,0.01718478554675396,-0.0015065510539804712
B,2018_2022,B_plus_structure,ridge,23,0.013316768353910177,0.017279253664364426,-0.003962485310454249
B,2018_2022,B_plus_structure,ridge,24,0.013304994601609365,0.015880051632233726,-0.002575057030624361
B,2018_2022,B_plus_structure,ridge,25,0.013696578315393467,0.01537138985860327,-0.0016748115432098018
B,2018_2022,C_plus_turnout_size,elastic_net,01,0.020372591149230908,0.017703452777308688,0.00266913837192222
B,2018_2022,C_plus_turnout_size,elastic_net,03,0.015629744779694962,0.014583587548819044,0.001046157230875918
B,2018_2022,C_plus_turnout_size,elastic_net,04,0.014122820526119012,0.012212805199016847,0.0019100153271021658
B,2018_2022,C_plus_turnout_size,elastic_net,05,0.013472924629839891,0.012528280296783921,0.0009446443330559696
B,2018_2022,C_plus_turnout_size,elastic_net,06,0.012666656766039836,0.012445628969866583,0.0002210277961732527
B,2018_2022,C_plus_turnout_size,elastic_net,07,0.01310621005842411,0.012474773621412576,0.0006314364370115337
B,2018_2022,C_plus_turnout_size,elastic_net,08,0.012808718498150136,0.012905442271696264,-0.00009672377354612814
B,2018_2022,C_plus_turnout_size,elastic_net,09,0.014213117250406214,0.014708640646379707,-0.000495523395973493
B,2018_2022,C_plus_turnout_size,elastic_net,10,0.012989524569835265,0.011714603252406782,0.0012749213174284828
B,2018_2022,C_plus_turnout_size,elastic_net,12,0.01935041149629497,0.015580333156594336,0.003770078339700632
B,2018_2022,C_plus_turnout_size,elastic_net,13,0.013541057275437089,0.012325266400384107,0.001215790875052981
B,2018_2022,C_plus_turnout_size,elastic_net,14,0.014637407774118115,0.01244770647759152,0.0021897012965265954
B,2018_2022,C_plus_turnout_size,elastic_net,17,0.013813639203076263,0.014662532034729068,-0.0008488928316528043
B,2018_2022,C_plus_turnout_size,elastic_net,18,0.01568184020769484,0.013993197935049323,0.0016886422726455162
B,2018_2022,C_plus_turnout_size,elastic_net,19,0.014748605278071232,0.012900726657716905,0.0018478786203543277
B,2018_2022,C_plus_turnout_size,elastic_net,20,0.013709252043758216,0.013334617205333727,0.00037463483842448825
B,2018_2022,C_plus_turnout_size,elastic_net,21,0.013010599950574067,0.01318146236878423,-0.00017086241821016347
B,2018_2022,C_plus_turnout_size,elastic_net,22,0.015632811295522544,0.01718478554675396,-0.0015519742512314152
B,2018_2022,C_plus_turnout_size,elastic_net,23,0.013776635009900411,0.017279253664364426,-0.003502618654464015
B,2018_2022,C_plus_turnout_size,elastic_net,24,0.013722166500543588,0.015880051632233726,-0.002157885131690138
B,2018_2022,C_plus_turnout_size,elastic_net,25,0.013733345294858559,0.01537138985860327,-0.0016380445637447106
B,2018_2022,C_plus_turnout_size,lightgbm,01,0.018575261759349208,0.017703452777308688,0.00087180898204052
B,2018_2022,C_plus_turnout_size,lightgbm,03,0.014958457838334268,0.014583587548819044,0.00037487028951522366
B,2018_2022,C_plus_turnout_size,lightgbm,04,0.014358511551110589,0.012212805199016847,0.002145706352093742
B,2018_2022,C_plus_turnout_size,lightgbm,05,0.01380744722041393,0.012528280296783921,0.0012791669236300093
B,2018_2022,C_plus_turnout_size,lightgbm,06,0.012984576326901164,0.012445628969866583,0.0005389473570345804
B,2018_2022,C_plus_turnout_size,lightgbm,07,0.012781892455072606,0.012474773621412576,0.0003071188336600302
B,2018_2022,C_plus_turnout_size,lightgbm,08,0.013554194184754828,0.012905442271696264,0.000648751913058564
B,2018_2022,C_plus_turnout_size,lightgbm,09,0.013503789728641202,0.014708640646379707,-0.0012048509177385053
B,2018_2022,C_plus_turnout_size,lightgbm,10,0.01200304597420179,0.011714603252406782,0.00028844272179500904
B,2018_2022,C_plus_turnout_size,lightgbm,12,0.016843898857169057,0.015580333156594336,0.001263565700574721
B,2018_2022,C_plus_turnout_size,lightgbm,13,0.013322238602334106,0.012325266400384107,0.0009969722019499989
B,2018_2022,C_plus_turnout_size,lightgbm,14,0.014482143791982621,0.01244770647759152,0.0020344373143911017
B,2018_2022,C_plus_turnout_size,lightgbm,17,0.014291737593121996,0.014662532034729068,-0.00037079444160707103
B,2018_2022,C_plus_turnout_size,lightgbm,18,0.01581968766169557,0.013993197935049323,0.0018264897266462455
B,2018_2022,C_plus_turnout_size,lightgbm,19,0.01464337265550383,0.012900726657716905,0.0017426459977869253
B,2018_2022,C_plus_turnout_size,lightgbm,20,0.01365261252450195,0.013334617205333727,0.00031799531916822284
B,2018_2022,C_plus_turnout_size,lightgbm,21,0.013387455740880311,0.01318146236878423,0.00020599337209608118
B,2018_2022,C_plus_turnout_size,lightgbm,22,0.016668535409379893,0.01718478554675396,-0.0005162501373740663
B,2018_2022,C_plus_turnout_size,lightgbm,23,0.014121925558293098,0.017279253664364426,-0.003157328106071328
B,2018_2022,C_plus_turnout_size,lightgbm,24,0.014527963180894936,0.015880051632233726,-0.0013520884513387905
B,2018_2022,C_plus_turnout_size,lightgbm,25,0.015096567539919233,0.01537138985860327,-0.0002748223186840367
B,2018_2022,C_plus_turnout_size,ridge,01,0.020831657053528695,0.017703452777308688,0.0031282042762200077
B,2018_2022,C_plus_turnout_size,ridge,03,0.01625810551111634,0.014583587548819044,0.0016745179622972943
B,2018_2022,C_plus_turnout_size,ridge,04,0.01447638619673198,0.012212805199016847,0.002263580997715134
B,2018_2022,C_plus_turnout_size,ridge,05,0.01383480640179951,0.012528280296783921,0.0013065261050155888
B,2018_2022,C_plus_turnout_size,ridge,06,0.013185523090487226,0.012445628969866583,0.0007398941206206433
B,2018_2022,C_plus_turnout_size,ridge,07,0.01390498173343115,0.012474773621412576,0.0014302081120185738
B,2018_2022,C_plus_turnout_size,ridge,08,0.013151397523417018,0.012905442271696264,0.00024595525172075444
B,2018_2022,C_plus_turnout_size,ridge,09,0.013818786724716453,0.014708640646379707,-0.0008898539216632539
B,2018_2022,C_plus_turnout_size,ridge,10,0.013534928107217067,0.011714603252406782,0.001820324854810285
B,2018_2022,C_plus_turnout_size,ridge,12,0.020145943028362662,0.015580333156594336,0.004565609871768326
B,2018_2022,C_plus_turnout_size,ridge,13,0.014134731584019558,0.012325266400384107,0.0018094651836354503
B,2018_2022,C_plus_turnout_size,ridge,14,0.01532166878063842,0.01244770647759152,0.002873962303046901
B,2018_2022,C_plus_turnout_size,ridge,17,0.014038054365001737,0.014662532034729068,-0.0006244776697273309
B,2018_2022,C_plus_turnout_size,ridge,18,0.01605430371607715,0.013993197935049323,0.002061105781027828
B,2018_2022,C_plus_turnout_size,ridge,19,0.015242817016197823,0.012900726657716905,0.0023420903584809184
B,2018_2022,C_plus_turnout_size,ridge,20,0.01410259151701475,0.013334617205333727,0.0007679743116810224
B,2018_2022,C_plus_turnout_size,ridge,21,0.01332504979522862,0.01318146236878423,0.00014358742644438906
B,2018_2022,C_plus_turnout_size,ridge,22,0.015620312536235742,0.01718478554675396,-0.0015644730105182168
B,2018_2022,C_plus_turnout_size,ridge,23,0.013611781188028907,0.017279253664364426,-0.0036674724763355194
B,2018_2022,C_plus_turnout_size,ridge,24,0.013710523376542876,0.015880051632233726,-0.002169528255690851
B,2018_2022,C_plus_turnout_size,ridge,25,0.013795838657737654,0.01537138985860327,-0.0015755512008656155
B0,2018_2022,A_previous_shares,elastic_net,01,0.02061311860086563,0.017703452777308688,0.0029096658235569436
B0,2018_2022,A_previous_shares,elastic_net,03,0.016680585736575174,0.014583587548819044,0.0020969981877561293
B0,2018_2022,A_previous_shares,elastic_net,04,0.014410563224414082,0.012212805199016847,0.0021977580253972357
B0,2018_2022,A_previous_shares,elastic_net,05,0.014371231160952543,0.012528280296783921,0.0018429508641686215
B0,2018_2022,A_previous_shares,elastic_net,06,0.01356280109087815,0.012445628969866583,0.0011171721210115667
B0,2018_2022,A_previous_shares,elastic_net,07,0.01344963017502039,0.012474773621412576,0.0009748565536078137
B0,2018_2022,A_previous_shares,elastic_net,08,0.013700593555508997,0.012905442271696264,0.0007951512838127329
B0,2018_2022,A_previous_shares,elastic_net,09,0.015465520325639633,0.014708640646379707,0.0007568796792599263
B0,2018_2022,A_previous_shares,elastic_net,10,0.012644384689319638,0.011714603252406782,0.0009297814369128559
B0,2018_2022,A_previous_shares,elastic_net,12,0.019119607416153404,0.015580333156594336,0.003539274259559067
B0,2018_2022,A_previous_shares,elastic_net,13,0.013534824414349354,0.012325266400384107,0.0012095580139652468
B0,2018_2022,A_previous_shares,elastic_net,14,0.014983559081862245,0.01244770647759152,0.0025358526042707254
B0,2018_2022,A_previous_shares,elastic_net,17,0.014408920508981314,0.014662532034729068,-0.00025361152574775343
B0,2018_2022,A_previous_shares,elastic_net,18,0.01633905800401673,0.013993197935049323,0.002345860068967408
B0,2018_2022,A_previous_shares,elastic_net,19,0.014926120656936269,0.012900726657716905,0.002025393999219364
B0,2018_2022,A_previous_shares,elastic_net,20,0.014160195398608556,0.013334617205333727,0.0008255781932748289
B0,2018_2022,A_previous_shares,elastic_net,21,0.013493951961537153,0.01318146236878423,0.00031248959275292226
B0,2018_2022,A_previous_shares,elastic_net,22,0.017006194323123898,0.01718478554675396,-0.00017859122363006116
B0,2018_2022,A_previous_shares,elastic_net,23,0.013844378991046388,0.017279253664364426,-0.0034348746733180377
B0,2018_2022,A_previous_shares,elastic_net,24,0.014848282346384559,0.015880051632233726,-0.0010317692858491673
B0,2018_2022,A_previous_shares,elastic_net,25,0.014641647226524585,0.01537138985860327,-0.0007297426320786848
B0,2018_2022,A_previous_shares,lightgbm,01,0.0214546662146955,0.017703452777308688,0.003751213437386814
B0,2018_2022,A_previous_shares,lightgbm,03,0.016586031742034175,0.014583587548819044,0.0020024441932151305
B0,2018_2022,A_previous_shares,lightgbm,04,0.014663581269818794,0.012212805199016847,0.0024507760708019476
B0,2018_2022,A_previous_shares,lightgbm,05,0.014556176104469352,0.012528280296783921,0.0020278958076854307
B0,2018_2022,A_previous_shares,lightgbm,06,0.013758103248413952,0.012445628969866583,0.0013124742785473684
B0,2018_2022,A_previous_shares,lightgbm,07,0.013200017037548905,0.012474773621412576,0.0007252434161363289
B0,2018_2022,A_previous_shares,lightgbm,08,0.013537008899423851,0.012905442271696264,0.000631566627727587
B0,2018_2022,A_previous_shares,lightgbm,09,0.014528038716482403,0.014708640646379707,-0.00018060192989730398
B0,2018_2022,A_previous_shares,lightgbm,10,0.01239345426816485,0.011714603252406782,0.0006788510157580679
B0,2018_2022,A_previous_shares,lightgbm,12,0.018365664410725218,0.015580333156594336,0.0027853312541308815
B0,2018_2022,A_previous_shares,lightgbm,13,0.014411854076338843,0.012325266400384107,0.0020865876759547358
B0,2018_2022,A_previous_shares,lightgbm,14,0.014836155247875446,0.01244770647759152,0.0023884487702839265
B0,2018_2022,A_previous_shares,lightgbm,17,0.01469946890910814,0.014662532034729068,0.000036936874379072185
B0,2018_2022,A_previous_shares,lightgbm,18,0.0161144334254278,0.013993197935049323,0.0021212354903784782
B0,2018_2022,A_previous_shares,lightgbm,19,0.015164111227714506,0.012900726657716905,0.0022633845699976014
B0,2018_2022,A_previous_shares,lightgbm,20,0.013576908473294012,0.013334617205333727,0.00024229126796028455
B0,2018_2022,A_previous_shares,lightgbm,21,0.013340850858092407,0.01318146236878423,0.0001593884893081772
B0,2018_2022,A_previous_shares,lightgbm,22,0.016150947178374116,0.01718478554675396,-0.0010338383683798427
B0,2018_2022,A_previous_shares,lightgbm,23,0.013485007468198083,0.017279253664364426,-0.003794246196166343
B0,2018_2022,A_previous_shares,lightgbm,24,0.014460963918470383,0.015880051632233726,-0.001419087713763343
B0,2018_2022,A_previous_shares,lightgbm,25,0.014826620610750926,0.01537138985860327,-0.0005447692478523433
B0,2018_2022,A_previous_shares,ridge,01,0.020977615487185217,0.017703452777308688,0.0032741627098765297
B0,2018_2022,A_previous_shares,ridge,03,0.017075504940309853,0.014583587548819044,0.0024919173914908083
B0,2018_2022,A_previous_shares,ridge,04,0.014679653143233756,0.012212805199016847,0.002466847944216909
B0,2018_2022,A_previous_shares,ridge,05,0.014626232198376225,0.012528280296783921,0.0020979519015923032
B0,2018_2022,A_previous_shares,ridge,06,0.013855089313750717,0.012445628969866583,0.0014094603438841342
B0,2018_2022,A_previous_shares,ridge,07,0.01393489752957994,0.012474773621412576,0.001460123908167365
B0,2018_2022,A_previous_shares,ridge,08,0.013926674381665448,0.012905442271696264,0.0010212321099691835
B0,2018_2022,A_previous_shares,ridge,09,0.015526105095476132,0.014708640646379707,0.0008174644490964254
B0,2018_2022,A_previous_shares,ridge,10,0.012921925403643696,0.011714603252406782,0.0012073221512369139
B0,2018_2022,A_previous_shares,ridge,12,0.019527029824142946,0.015580333156594336,0.00394669666754861
B0,2018_2022,A_previous_shares,ridge,13,0.013829005390768177,0.012325266400384107,0.0015037389903840691
B0,2018_2022,A_previous_shares,ridge,14,0.015335625092040894,0.01244770647759152,0.002887918614449375
B0,2018_2022,A_previous_shares,ridge,17,0.014475159365393635,0.014662532034729068,-0.00018737266933543245
B0,2018_2022,A_previous_shares,ridge,18,0.016606062850369252,0.013993197935049323,0.0026128649153199287
B0,2018_2022,A_previous_shares,ridge,19,0.01527658067298981,0.012900726657716905,0.0023758540152729046
B0,2018_2022,A_previous_shares,ridge,20,0.014406180153722935,0.013334617205333727,0.0010715629483892073
B0,2018_2022,A_previous_shares,ridge,21,0.013673633629626866,0.01318146236878423,0.0004921712608426353
B0,2018_2022,A_previous_shares,ridge,22,0.01710947339678445,0.01718478554675396,-0.00007531214996951002
B0,2018_2022,A_previous_shares,ridge,23,0.013780817298559862,0.017279253664364426,-0.0034984363658045643
B0,2018_2022,A_previous_shares,ridge,24,0.015054250094188948,0.015880051632233726,-0.0008258015380447781
B0,2018_2022,A_previous_shares,ridge,25,0.014750073334515232,0.01537138985860327,-0.0006213165240880371
B0,2018_2022,B_plus_structure,elastic_net,01,0.02074330382728602,0.017703452777308688,0.003039851049977331
B0,2018_2022,B_plus_structure,elastic_net,03,0.016813013964307004,0.014583587548819044,0.0022294264154879596
B0,2018_2022,B_plus_structure,elastic_net,04,0.014521730982507914,0.012212805199016847,0.002308925783491067
B0,2018_2022,B_plus_structure,elastic_net,05,0.01449592661815427,0.012528280296783921,0.0019676463213703487
B0,2018_2022,B_plus_structure,elastic_net,06,0.013634989421590612,0.012445628969866583,0.0011893604517240284
B0,2018_2022,B_plus_structure,elastic_net,07,0.0134812893270628,0.012474773621412576,0.0010065157056502235
B0,2018_2022,B_plus_structure,elastic_net,08,0.013732379512806573,0.012905442271696264,0.0008269372411103086
B0,2018_2022,B_plus_structure,elastic_net,09,0.01564553085333535,0.014708640646379707,0.0009368902069556446
B0,2018_2022,B_plus_structure,elastic_net,10,0.01266911738294841,0.011714603252406782,0.0009545141305416279
B0,2018_2022,B_plus_structure,elastic_net,12,0.019148820193413664,0.015580333156594336,0.0035684870368193275
B0,2018_2022,B_plus_structure,elastic_net,13,0.01362876004101876,0.012325266400384107,0.0013034936406346523
B0,2018_2022,B_plus_structure,elastic_net,14,0.015071321361544453,0.01244770647759152,0.0026236148839529332
B0,2018_2022,B_plus_structure,elastic_net,17,0.014478770991477735,0.014662532034729068,-0.00018376104325133237
B0,2018_2022,B_plus_structure,elastic_net,18,0.016362906425527148,0.013993197935049323,0.002369708490477825
B0,2018_2022,B_plus_structure,elastic_net,19,0.015014031558773698,0.012900726657716905,0.0021133049010567933
B0,2018_2022,B_plus_structure,elastic_net,20,0.014234479169371617,0.013334617205333727,0.0008998619640378895
B0,2018_2022,B_plus_structure,elastic_net,21,0.013518045949893132,0.01318146236878423,0.000336583581108902
B0,2018_2022,B_plus_structure,elastic_net,22,0.016900689533633734,0.01718478554675396,-0.0002840960131202247
B0,2018_2022,B_plus_structure,elastic_net,23,0.013825602887932414,0.017279253664364426,-0.0034536507764320115
B0,2018_2022,B_plus_structure,elastic_net,24,0.014829398921504105,0.015880051632233726,-0.0010506527107296219
B0,2018_2022,B_plus_structure,elastic_net,25,0.014548033378925023,0.01537138985860327,-0.0008233564796782458
B0,2018_2022,B_plus_structure,lightgbm,01,0.02153942700420478,0.017703452777308688,0.003835974226896091
B0,2018_2022,B_plus_structure,lightgbm,03,0.016768585718181343,0.014583587548819044,0.002184998169362299
B0,2018_2022,B_plus_structure,lightgbm,04,0.014716853089837582,0.012212805199016847,0.0025040478908207355
B0,2018_2022,B_plus_structure,lightgbm,05,0.014597878892283022,0.012528280296783921,0.0020695985954991003
B0,2018_2022,B_plus_structure,lightgbm,06,0.013725274474963805,0.012445628969866583,0.0012796455050972221
B0,2018_2022,B_plus_structure,lightgbm,07,0.013228607463514565,0.012474773621412576,0.0007538338421019895
B0,2018_2022,B_plus_structure,lightgbm,08,0.013571586556000192,0.012905442271696264,0.0006661442843039281
B0,2018_2022,B_plus_structure,lightgbm,09,0.0144668296982746,0.014708640646379707,-0.00024181094810510687
B0,2018_2022,B_plus_structure,lightgbm,10,0.012553828603045786,0.011714603252406782,0.0008392253506390047
B0,2018_2022,B_plus_structure,lightgbm,12,0.018422828801916962,0.015580333156594336,0.0028424956453226256
B0,2018_2022,B_plus_structure,lightgbm,13,0.014624389289619684,0.012325266400384107,0.0022991228892355765
B0,2018_2022,B_plus_structure,lightgbm,14,0.014952778494362235,0.01244770647759152,0.0025050720167707156
B0,2018_2022,B_plus_structure,lightgbm,17,0.014863107317572451,0.014662532034729068,0.00020057528284338384
B0,2018_2022,B_plus_structure,lightgbm,18,0.01630240163522928,0.013993197935049323,0.0023092037001799567
B0,2018_2022,B_plus_structure,lightgbm,19,0.015258375426863431,0.012900726657716905,0.0023576487691465264
B0,2018_2022,B_plus_structure,lightgbm,20,0.013953652843398917,0.013334617205333727,0.0006190356380651896
B0,2018_2022,B_plus_structure,lightgbm,21,0.013650400522957348,0.01318146236878423,0.0004689381541731173
B0,2018_2022,B_plus_structure,lightgbm,22,0.01638950149374268,0.01718478554675396,-0.0007952840530112797
B0,2018_2022,B_plus_structure,lightgbm,23,0.013577864701114299,0.017279253664364426,-0.003701388963250127
B0,2018_2022,B_plus_structure,lightgbm,24,0.014606573308282477,0.015880051632233726,-0.0012734783239512493
B0,2018_2022,B_plus_structure,lightgbm,25,0.015335380974289521,0.01537138985860327,-0.000036008884313747797
B0,2018_2022,B_plus_structure,ridge,01,0.021113035233681625,0.017703452777308688,0.0034095824563729372
B0,2018_2022,B_plus_structure,ridge,03,0.017381618889360965,0.014583587548819044,0.0027980313405419205
B0,2018_2022,B_plus_structure,ridge,04,0.014882283498130634,0.012212805199016847,0.002669478299113787
B0,2018_2022,B_plus_structure,ridge,05,0.01490339043598614,0.012528280296783921,0.002375110139202219
B0,2018_2022,B_plus_structure,ridge,06,0.013728890803231138,0.012445628969866583,0.0012832618333645553
B0,2018_2022,B_plus_structure,ridge,07,0.013966268502141882,0.012474773621412576,0.0014914948807293067
B0,2018_2022,B_plus_structure,ridge,08,0.013970289053565338,0.012905442271696264,0.0010648467818690742
B0,2018_2022,B_plus_structure,ridge,09,0.015642265446815705,0.014708640646379707,0.000933624800435998
B0,2018_2022,B_plus_structure,ridge,10,0.013146713687337545,0.011714603252406782,0.0014321104349307636
B0,2018_2022,B_plus_structure,ridge,12,0.01964090398861032,0.015580333156594336,0.004060570832015983
B0,2018_2022,B_plus_structure,ridge,13,0.013902179034803227,0.012325266400384107,0.0015769126344191194
B0,2018_2022,B_plus_structure,ridge,14,0.015551671074532782,0.01244770647759152,0.0031039645969412628
B0,2018_2022,B_plus_structure,ridge,17,0.01458201885465159,0.014662532034729068,-0.00008051318007747804
B0,2018_2022,B_plus_structure,ridge,18,0.01679039723924572,0.013993197935049323,0.0027971993041963957
B0,2018_2022,B_plus_structure,ridge,19,0.015460221947554264,0.012900726657716905,0.002559495289837359
B0,2018_2022,B_plus_structure,ridge,20,0.014657134812460944,0.013334617205333727,0.001322517607127217
B0,2018_2022,B_plus_structure,ridge,21,0.013728019677014506,0.01318146236878423,0.000546557308230276
B0,2018_2022,B_plus_structure,ridge,22,0.016828359586189865,0.01718478554675396,-0.00035642596056409404
B0,2018_2022,B_plus_structure,ridge,23,0.013649021230484339,0.017279253664364426,-0.003630232433880087
B0,2018_2022,B_plus_structure,ridge,24,0.014913315825799906,0.015880051632233726,-0.0009667358064338206
B0,2018_2022,B_plus_structure,ridge,25,0.014614683383915654,0.01537138985860327,-0.000756706474687615
B0,2018_2022,C_plus_turnout_size,elastic_net,01,0.020709197648322325,0.017703452777308688,0.0030057448710136374
B0,2018_2022,C_plus_turnout_size,elastic_net,03,0.016875882929427273,0.014583587548819044,0.0022922953806082287
B0,2018_2022,C_plus_turnout_size,elastic_net,04,0.0145975021695482,0.012212805199016847,0.0023846969705313536
B0,2018_2022,C_plus_turnout_size,elastic_net,05,0.01459222701446007,0.012528280296783921,0.002063946717676148
B0,2018_2022,C_plus_turnout_size,elastic_net,06,0.013688174311712983,0.012445628969866583,0.0012425453418463996
B0,2018_2022,C_plus_turnout_size,elastic_net,07,0.013549501405391231,0.012474773621412576,0.0010747277839786556
B0,2018_2022,C_plus_turnout_size,elastic_net,08,0.013806290676177769,0.012905442271696264,0.0009008484044815048
B0,2018_2022,C_plus_turnout_size,elastic_net,09,0.01567748662459714,0.014708640646379707,0.0009688459782174318
B0,2018_2022,C_plus_turnout_size,elastic_net,10,0.012879921232706246,0.011714603252406782,0.001165317980299464
B0,2018_2022,C_plus_turnout_size,elastic_net,12,0.019168190106404314,0.015580333156594336,0.0035878569498099776
B0,2018_2022,C_plus_turnout_size,elastic_net,13,0.01366102517949556,0.012325266400384107,0.0013357587791114518
B0,2018_2022,C_plus_turnout_size,elastic_net,14,0.015203227260700562,0.01244770647759152,0.002755520783109042
B0,2018_2022,C_plus_turnout_size,elastic_net,17,0.014553515564787635,0.014662532034729068,-0.00010901646994143296
B0,2018_2022,C_plus_turnout_size,elastic_net,18,0.016507355463858193,0.013993197935049323,0.0025141575288088695
B0,2018_2022,C_plus_turnout_size,elastic_net,19,0.015158756521363134,0.012900726657716905,0.002258029863646229
B0,2018_2022,C_plus_turnout_size,elastic_net,20,0.014417941646322792,0.013334617205333727,0.0010833244409890648
B0,2018_2022,C_plus_turnout_size,elastic_net,21,0.013721662834566464,0.01318146236878423,0.0005402004657822333
