transition_id,model,county_id,weighted_mae,weighted_observations
2018_2022,T0_calibrated_prior_0,17,0.020679621812,1393164
2018_2022,T0_calibrated_prior_0,18,0.021435041543,1056843
2018_2022,T0_calibrated_prior_0,19,0.017756036350,1444428
2018_2022,T0_calibrated_prior_0,20,0.022214983250,1352628
2018_2022,T0_calibrated_prior_0,21,0.018883021783,1392777
2018_2022,T0_calibrated_prior_0,22,0.022160086828,849609
2018_2022,T0_calibrated_prior_0,23,0.021405301842,622431
2018_2022,T0_calibrated_prior_0,24,0.018727851456,859455
2018_2022,T0_calibrated_prior_0,25,0.019740851900,851994
2018_2022,T0_calibrated_prior_1000,01,0.033051199058,8639667
2018_2022,T0_calibrated_prior_1000,03,0.031792329859,1306485
2018_2022,T0_calibrated_prior_1000,04,0.023772526736,962316
2018_2022,T0_calibrated_prior_1000,05,0.025780857035,1462167
2018_2022,T0_calibrated_prior_1000,06,0.029214177280,1388394
2018_2022,T0_calibrated_prior_1000,07,0.028643846863,625284
2018_2022,T0_calibrated_prior_1000,08,0.027602069015,1222731
2018_2022,T0_calibrated_prior_1000,09,0.023705136795,336528
2018_2022,T0_calibrated_prior_1000,10,0.027686286732,710919
2018_2022,T0_calibrated_prior_1000,12,0.034858805898,5102766
2018_2022,T0_calibrated_prior_1000,13,0.030324942825,775053
2018_2022,T0_calibrated_prior_1000,14,0.026729505254,5461776
2018_2022,T0_calibrated_prior_1000,17,0.026712491006,1393164
2018_2022,T0_calibrated_prior_1000,18,0.028237103842,1056843
2018_2022,T0_calibrated_prior_1000,19,0.024166860422,1444428
2018_2022,T0_calibrated_prior_1000,20,0.028377311694,1352628
2018_2022,T0_calibrated_prior_1000,21,0.024779864307,1392777
2018_2022,T0_calibrated_prior_1000,22,0.027423395700,849609
2018_2022,T0_calibrated_prior_1000,23,0.025973319054,622431
2018_2022,T0_calibrated_prior_1000,24,0.025250663945,859455
2018_2022,T0_calibrated_prior_1000,25,0.026608498874,851994
2018_2022,T0_calibrated_suppressed_zero,01,0.020945486902,8639667
2018_2022,T0_calibrated_suppressed_zero,03,0.022260866404,1306485
2018_2022,T0_calibrated_suppressed_zero,04,0.018144331811,962316
2018_2022,T0_calibrated_suppressed_zero,05,0.019942598335,1462167
2018_2022,T0_calibrated_suppressed_zero,06,0.019557722257,1388394
2018_2022,T0_calibrated_suppressed_zero,07,0.019297906697,625284
2018_2022,T0_calibrated_suppressed_zero,08,0.020044411058,1222731
2018_2022,T0_calibrated_suppressed_zero,09,0.017541570282,336528
2018_2022,T0_calibrated_suppressed_zero,10,0.018264316121,710919
2018_2022,T0_calibrated_suppressed_zero,12,0.020916803159,5102766
2018_2022,T0_calibrated_suppressed_zero,13,0.018292981088,775053
2018_2022,T0_calibrated_suppressed_zero,14,0.019097550418,5461776
2018_2022,T0_calibrated_suppressed_zero,17,0.020622132136,1393164
2018_2022,T0_calibrated_suppressed_zero,18,0.021304456179,1056843
2018_2022,T0_calibrated_suppressed_zero,19,0.017582398935,1444428
2018_2022,T0_calibrated_suppressed_zero,20,0.022222615525,1352628
2018_2022,T0_calibrated_suppressed_zero,21,0.018746235322,1392777
2018_2022,T0_calibrated_suppressed_zero,22,0.022194123418,849609
2018_2022,T0_calibrated_suppressed_zero,23,0.021708863649,622431
2018_2022,T0_calibrated_suppressed_zero,24,0.018758341565,859455
2018_2022,T0_calibrated_suppressed_zero,25,0.019726869427,851994
2018_2022,T0_raw,01,0.023041312694,8639667
2018_2022,T0_raw,03,0.022926601742,1306485
2018_2022,T0_raw,04,0.018460945782,962316
2018_2022,T0_raw,05,0.020259755530,1462167
2018_2022,T0_raw,06,0.018796200883,1388394
2018_2022,T0_raw,07,0.018916103782,625284
2018_2022,T0_raw,08,0.019517876654,1222731
2018_2022,T0_raw,09,0.017746802701,336528
2018_2022,T0_raw,10,0.018034068400,710919
2018_2022,T0_raw,12,0.021855470130,5102766
2018_2022,T0_raw,13,0.018479662833,775053
2018_2022,T0_raw,14,0.019309161155,5461776
2018_2022,T0_raw,17,0.020514201744,1393164
2018_2022,T0_raw,18,0.021509558718,1056843
2018_2022,T0_raw,19,0.017863303387,1444428
2018_2022,T0_raw,20,0.021756594232,1352628
2018_2022,T0_raw,21,0.018827067825,1392777
2018_2022,T0_raw,22,0.021348047448,849609
2018_2022,T0_raw,23,0.021000235206,622431
2018_2022,T0_raw,24,0.018414675106,859455
2018_2022,T0_raw,25,0.018956545679,851994
2018_2022,T0_shrunk_uncalibrated,01,0.030173800559,8639667
2018_2022,T0_shrunk_uncalibrated,03,0.030306775395,1306485
2018_2022,T0_shrunk_uncalibrated,04,0.022390796220,962316
2018_2022,T0_shrunk_uncalibrated,05,0.025339720193,1462167
2018_2022,T0_shrunk_uncalibrated,06,0.026079020229,1388394
2018_2022,T0_shrunk_uncalibrated,07,0.024656686182,625284
2018_2022,T0_shrunk_uncalibrated,08,0.024853188470,1222731
2018_2022,T0_shrunk_uncalibrated,09,0.021951106533,336528
2018_2022,T0_shrunk_uncalibrated,10,0.023865120533,710919
2018_2022,T0_shrunk_uncalibrated,12,0.029965861025,5102766
2018_2022,T0_shrunk_uncalibrated,13,0.024649502420,775053
2018_2022,T0_shrunk_uncalibrated,14,0.025163596575,5461776
2018_2022,T0_shrunk_uncalibrated,17,0.023931098744,1393164
2018_2022,T0_shrunk_uncalibrated,18,0.025974904866,1056843
2018_2022,T0_shrunk_uncalibrated,19,0.022237144670,1444428
2018_2022,T0_shrunk_uncalibrated,20,0.026569986557,1352628
2018_2022,T0_shrunk_uncalibrated,21,0.022448420529,1392777
2018_2022,T0_shrunk_uncalibrated,22,0.024268689969,849609
2018_2022,T0_shrunk_uncalibrated,23,0.023797840767,622431
2018_2022,T0_shrunk_uncalibrated,24,0.020092164246,859455
2018_2022,T0_shrunk_uncalibrated,25,0.020240799268,851994
