wave_id,matrix_stage,previous_party,current_party,probability
scb_2022M05,CALIBRATED_1000,L,SD,0.138707764184
scb_2022M05,CALIBRATED_1000,L,OTHER,0.020221302495
scb_2022M05,CALIBRATED_1000,M,V,0.051008572783
scb_2022M05,CALIBRATED_1000,M,S,0.195609933077
scb_2022M05,CALIBRATED_1000,M,MP,0.023988044876
scb_2022M05,CALIBRATED_1000,M,C,0.051922259752
scb_2022M05,CALIBRATED_1000,M,L,0.031573779298
scb_2022M05,CALIBRATED_1000,M,M,0.437340509974
scb_2022M05,CALIBRATED_1000,M,KD,0.059321089714
scb_2022M05,CALIBRATED_1000,M,SD,0.133908928155
scb_2022M05,CALIBRATED_1000,M,OTHER,0.015326882371
scb_2022M05,CALIBRATED_1000,KD,V,0.071648200815
scb_2022M05,CALIBRATED_1000,KD,S,0.254470888408
scb_2022M05,CALIBRATED_1000,KD,MP,0.033694341219
scb_2022M05,CALIBRATED_1000,KD,C,0.070690005470
scb_2022M05,CALIBRATED_1000,KD,L,0.035742637146
scb_2022M05,CALIBRATED_1000,KD,M,0.207491141456
scb_2022M05,CALIBRATED_1000,KD,KD,0.149479977160
scb_2022M05,CALIBRATED_1000,KD,SD,0.151291917536
scb_2022M05,CALIBRATED_1000,KD,OTHER,0.025490890790
scb_2022M05,CALIBRATED_1000,SD,V,0.059587676366
scb_2022M05,CALIBRATED_1000,SD,S,0.209824799497
scb_2022M05,CALIBRATED_1000,SD,MP,0.028022580848
scb_2022M05,CALIBRATED_1000,SD,C,0.049874379271
scb_2022M05,CALIBRATED_1000,SD,L,0.026425706128
scb_2022M05,CALIBRATED_1000,SD,M,0.167436421733
scb_2022M05,CALIBRATED_1000,SD,KD,0.049265522977
scb_2022M05,CALIBRATED_1000,SD,SD,0.383154227211
scb_2022M05,CALIBRATED_1000,SD,OTHER,0.026408685969
scb_2022M05,CALIBRATED_1000,OTHER,V,0.092969783649
scb_2022M05,CALIBRATED_1000,OTHER,S,0.285157707486
scb_2022M05,CALIBRATED_1000,OTHER,MP,0.039257794630
scb_2022M05,CALIBRATED_1000,OTHER,C,0.070555971479
scb_2022M05,CALIBRATED_1000,OTHER,L,0.037383750839
scb_2022M05,CALIBRATED_1000,OTHER,M,0.201767568546
scb_2022M05,CALIBRATED_1000,OTHER,KD,0.054000557865
scb_2022M05,CALIBRATED_1000,OTHER,SD,0.167417004041
scb_2022M05,CALIBRATED_1000,OTHER,OTHER,0.051489861465
scb_2022M05,CALIBRATED_SUPPRESSED_ZERO,V,V,0.754845352525
scb_2022M05,CALIBRATED_SUPPRESSED_ZERO,V,S,0.194139398692
scb_2022M05,CALIBRATED_SUPPRESSED_ZERO,V,MP,0.034555353778
scb_2022M05,CALIBRATED_SUPPRESSED_ZERO,V,C,0.000000000001
scb_2022M05,CALIBRATED_SUPPRESSED_ZERO,V,L,0.000000000001
scb_2022M05,CALIBRATED_SUPPRESSED_ZERO,V,M,0.000000000001
scb_2022M05,CALIBRATED_SUPPRESSED_ZERO,V,KD,0.000000000001
scb_2022M05,CALIBRATED_SUPPRESSED_ZERO,V,SD,0.016459895000
scb_2022M05,CALIBRATED_SUPPRESSED_ZERO,V,OTHER,0.000000000002
scb_2022M05,CALIBRATED_SUPPRESSED_ZERO,S,V,0.038886995138
scb_2022M05,CALIBRATED_SUPPRESSED_ZERO,S,S,0.865027949227
scb_2022M05,CALIBRATED_SUPPRESSED_ZERO,S,MP,0.017612904880
scb_2022M05,CALIBRATED_SUPPRESSED_ZERO,S,C,0.013075596811
scb_2022M05,CALIBRATED_SUPPRESSED_ZERO,S,L,0.005427258692
scb_2022M05,CALIBRATED_SUPPRESSED_ZERO,S,M,0.028745799283
scb_2022M05,CALIBRATED_SUPPRESSED_ZERO,S,KD,0.006998445002
scb_2022M05,CALIBRATED_SUPPRESSED_ZERO,S,SD,0.024225050964
scb_2022M05,CALIBRATED_SUPPRESSED_ZERO,S,OTHER,0.000000000002
scb_2022M05,CALIBRATED_SUPPRESSED_ZERO,MP,V,0.072246010476
scb_2022M05,CALIBRATED_SUPPRESSED_ZERO,MP,S,0.299590282476
scb_2022M05,CALIBRATED_SUPPRESSED_ZERO,MP,MP,0.527820856661
scb_2022M05,CALIBRATED_SUPPRESSED_ZERO,MP,C,0.032565942109
scb_2022M05,CALIBRATED_SUPPRESSED_ZERO,MP,L,0.025207513909
scb_2022M05,CALIBRATED_SUPPRESSED_ZERO,MP,M,0.042569394365
scb_2022M05,CALIBRATED_SUPPRESSED_ZERO,MP,KD,0.000000000001
scb_2022M05,CALIBRATED_SUPPRESSED_ZERO,MP,SD,0.000000000001
scb_2022M05,CALIBRATED_SUPPRESSED_ZERO,MP,OTHER,0.000000000001
scb_2022M05,CALIBRATED_SUPPRESSED_ZERO,C,V,0.000000000001
scb_2022M05,CALIBRATED_SUPPRESSED_ZERO,C,S,0.256943980870
scb_2022M05,CALIBRATED_SUPPRESSED_ZERO,C,MP,0.000000000002
scb_2022M05,CALIBRATED_SUPPRESSED_ZERO,C,C,0.568387241554
scb_2022M05,CALIBRATED_SUPPRESSED_ZERO,C,L,0.048916296100
scb_2022M05,CALIBRATED_SUPPRESSED_ZERO,C,M,0.106603949215
scb_2022M05,CALIBRATED_SUPPRESSED_ZERO,C,KD,0.019148532255
scb_2022M05,CALIBRATED_SUPPRESSED_ZERO,C,SD,0.000000000001
scb_2022M05,CALIBRATED_SUPPRESSED_ZERO,C,OTHER,0.000000000002
scb_2022M05,CALIBRATED_SUPPRESSED_ZERO,L,V,0.000000000001
scb_2022M05,CALIBRATED_SUPPRESSED_ZERO,L,S,0.198716821732
scb_2022M05,CALIBRATED_SUPPRESSED_ZERO,L,MP,0.035648534682
scb_2022M05,CALIBRATED_SUPPRESSED_ZERO,L,C,0.109220714297
scb_2022M05,CALIBRATED_SUPPRESSED_ZERO,L,L,0.393621149964
scb_2022M05,CALIBRATED_SUPPRESSED_ZERO,L,M,0.223952686058
scb_2022M05,CALIBRATED_SUPPRESSED_ZERO,L,KD,0.022162704127
scb_2022M05,CALIBRATED_SUPPRESSED_ZERO,L,SD,0.016677389137
scb_2022M05,CALIBRATED_SUPPRESSED_ZERO,L,OTHER,0.000000000002
scb_2022M05,CALIBRATED_SUPPRESSED_ZERO,M,V,0.000000000001
scb_2022M05,CALIBRATED_SUPPRESSED_ZERO,M,S,0.071753130577
scb_2022M05,CALIBRATED_SUPPRESSED_ZERO,M,MP,0.000000000001
scb_2022M05,CALIBRATED_SUPPRESSED_ZERO,M,C,0.019090770501
scb_2022M05,CALIBRATED_SUPPRESSED_ZERO,M,L,0.021130568980
scb_2022M05,CALIBRATED_SUPPRESSED_ZERO,M,M,0.755455400486
scb_2022M05,CALIBRATED_SUPPRESSED_ZERO,M,KD,0.050603147984
scb_2022M05,CALIBRATED_SUPPRESSED_ZERO,M,SD,0.081966981468
scb_2022M05,CALIBRATED_SUPPRESSED_ZERO,M,OTHER,0.000000000002
scb_2022M05,CALIBRATED_SUPPRESSED_ZERO,KD,V,0.000000000001
scb_2022M05,CALIBRATED_SUPPRESSED_ZERO,KD,S,0.078590591395
scb_2022M05,CALIBRATED_SUPPRESSED_ZERO,KD,MP,0.000000000002
scb_2022M05,CALIBRATED_SUPPRESSED_ZERO,KD,C,0.049970609916
scb_2022M05,CALIBRATED_SUPPRESSED_ZERO,KD,L,0.021247071836
scb_2022M05,CALIBRATED_SUPPRESSED_ZERO,KD,M,0.243828829647
scb_2022M05,CALIBRATED_SUPPRESSED_ZERO,KD,KD,0.504348315770
scb_2022M05,CALIBRATED_SUPPRESSED_ZERO,KD,SD,0.064515776391
scb_2022M05,CALIBRATED_SUPPRESSED_ZERO,KD,OTHER,0.037498805042
scb_2022M05,CALIBRATED_SUPPRESSED_ZERO,SD,V,0.000000000001
scb_2022M05,CALIBRATED_SUPPRESSED_ZERO,SD,S,0.036535945449
scb_2022M05,CALIBRATED_SUPPRESSED_ZERO,SD,MP,0.000000000002
scb_2022M05,CALIBRATED_SUPPRESSED_ZERO,SD,C,0.000000000001
scb_2022M05,CALIBRATED_SUPPRESSED_ZERO,SD,L,0.000000000001
scb_2022M05,CALIBRATED_SUPPRESSED_ZERO,SD,M,0.092745419464
scb_2022M05,CALIBRATED_SUPPRESSED_ZERO,SD,KD,0.029847277445
scb_2022M05,CALIBRATED_SUPPRESSED_ZERO,SD,SD,0.801775733321
scb_2022M05,CALIBRATED_SUPPRESSED_ZERO,SD,OTHER,0.039095624316
scb_2022M05,CALIBRATED_SUPPRESSED_ZERO,OTHER,V,0.221901849917
scb_2022M05,CALIBRATED_SUPPRESSED_ZERO,OTHER,S,0.074208403835
scb_2022M05,CALIBRATED_SUPPRESSED_ZERO,OTHER,MP,0.000000000001
scb_2022M05,CALIBRATED_SUPPRESSED_ZERO,OTHER,C,0.000000000001
scb_2022M05,CALIBRATED_SUPPRESSED_ZERO,OTHER,L,0.000000000001
scb_2022M05,CALIBRATED_SUPPRESSED_ZERO,OTHER,M,0.000000000001
scb_2022M05,CALIBRATED_SUPPRESSED_ZERO,OTHER,KD,0.000000000001
scb_2022M05,CALIBRATED_SUPPRESSED_ZERO,OTHER,SD,0.000000000001
scb_2022M05,CALIBRATED_SUPPRESSED_ZERO,OTHER,OTHER,0.703889746244
scb_2022M05,CALIBRATED_NONPARTY_POLL,V,V,0.652947197574
scb_2022M05,CALIBRATED_NONPARTY_POLL,V,S,0.223804211288
scb_2022M05,CALIBRATED_NONPARTY_POLL,V,MP,0.031822242755
scb_2022M05,CALIBRATED_NONPARTY_POLL,V,C,0.006878409597
scb_2022M05,CALIBRATED_NONPARTY_POLL,V,L,0.003941324205
scb_2022M05,CALIBRATED_NONPARTY_POLL,V,M,0.038308509257
scb_2022M05,CALIBRATED_NONPARTY_POLL,V,KD,0.008343900394
scb_2022M05,CALIBRATED_NONPARTY_POLL,V,SD,0.028864179237
scb_2022M05,CALIBRATED_NONPARTY_POLL,V,OTHER,0.005090025694
scb_2022M05,CALIBRATED_NONPARTY_POLL,S,V,0.039719236678
scb_2022M05,CALIBRATED_NONPARTY_POLL,S,S,0.795665782608
scb_2022M05,CALIBRATED_NONPARTY_POLL,S,MP,0.018109380276
scb_2022M05,CALIBRATED_NONPARTY_POLL,S,C,0.022138133400
scb_2022M05,CALIBRATED_NONPARTY_POLL,S,L,0.010218876337
scb_2022M05,CALIBRATED_NONPARTY_POLL,S,M,0.053158716395
scb_2022M05,CALIBRATED_NONPARTY_POLL,S,KD,0.012595801672
scb_2022M05,CALIBRATED_NONPARTY_POLL,S,SD,0.038860576100
scb_2022M05,CALIBRATED_NONPARTY_POLL,S,OTHER,0.009533496534
scb_2022M05,CALIBRATED_NONPARTY_POLL,MP,V,0.069587551061
scb_2022M05,CALIBRATED_NONPARTY_POLL,MP,S,0.328991961042
scb_2022M05,CALIBRATED_NONPARTY_POLL,MP,MP,0.427315819971
scb_2022M05,CALIBRATED_NONPARTY_POLL,MP,C,0.042720838563
scb_2022M05,CALIBRATED_NONPARTY_POLL,MP,L,0.029036708169
scb_2022M05,CALIBRATED_NONPARTY_POLL,MP,M,0.062592885980
scb_2022M05,CALIBRATED_NONPARTY_POLL,MP,KD,0.004875480332
scb_2022M05,CALIBRATED_NONPARTY_POLL,MP,SD,0.029318318299
scb_2022M05,CALIBRATED_NONPARTY_POLL,MP,OTHER,0.005560436582
scb_2022M05,CALIBRATED_NONPARTY_POLL,C,V,0.020536446459
scb_2022M05,CALIBRATED_NONPARTY_POLL,C,S,0.252700161107
scb_2022M05,CALIBRATED_NONPARTY_POLL,C,MP,0.011099305332
scb_2022M05,CALIBRATED_NONPARTY_POLL,C,C,0.485396732624
scb_2022M05,CALIBRATED_NONPARTY_POLL,C,L,0.044078630392
scb_2022M05,CALIBRATED_NONPARTY_POLL,C,M,0.115226353530
scb_2022M05,CALIBRATED_NONPARTY_POLL,C,KD,0.023104960834
scb_2022M05,CALIBRATED_NONPARTY_POLL,C,SD,0.040227891619
scb_2022M05,CALIBRATED_NONPARTY_POLL,C,OTHER,0.007629518102
scb_2022M05,CALIBRATED_NONPARTY_POLL,L,V,0.011841695539
scb_2022M05,CALIBRATED_NONPARTY_POLL,L,S,0.220227801622
scb_2022M05,CALIBRATED_NONPARTY_POLL,L,MP,0.031083511810
scb_2022M05,CALIBRATED_NONPARTY_POLL,L,C,0.113349730391
scb_2022M05,CALIBRATED_NONPARTY_POLL,L,L,0.341076126546
scb_2022M05,CALIBRATED_NONPARTY_POLL,L,M,0.215877716952
scb_2022M05,CALIBRATED_NONPARTY_POLL,L,KD,0.026543590922
scb_2022M05,CALIBRATED_NONPARTY_POLL,L,SD,0.035600504717
scb_2022M05,CALIBRATED_NONPARTY_POLL,L,OTHER,0.004399321502
scb_2022M05,CALIBRATED_NONPARTY_POLL,M,V,0.014523061195
scb_2022M05,CALIBRATED_NONPARTY_POLL,M,S,0.104948369755
scb_2022M05,CALIBRATED_NONPARTY_POLL,M,MP,0.007849259164
scb_2022M05,CALIBRATED_NONPARTY_POLL,M,C,0.027511041030
scb_2022M05,CALIBRATED_NONPARTY_POLL,M,L,0.023954094888
scb_2022M05,CALIBRATED_NONPARTY_POLL,M,M,0.680494735079
scb_2022M05,CALIBRATED_NONPARTY_POLL,M,KD,0.052495244909
scb_2022M05,CALIBRATED_NONPARTY_POLL,M,SD,0.082828715336
scb_2022M05,CALIBRATED_NONPARTY_POLL,M,OTHER,0.005395478644
scb_2022M05,CALIBRATED_NONPARTY_POLL,KD,V,0.021116008265
scb_2022M05,CALIBRATED_NONPARTY_POLL,KD,S,0.124622421364
scb_2022M05,CALIBRATED_NONPARTY_POLL,KD,MP,0.011412540315
scb_2022M05,CALIBRATED_NONPARTY_POLL,KD,C,0.057652741962
scb_2022M05,CALIBRATED_NONPARTY_POLL,KD,L,0.024631808027
scb_2022M05,CALIBRATED_NONPARTY_POLL,KD,M,0.229284625750
scb_2022M05,CALIBRATED_NONPARTY_POLL,KD,KD,0.429228121046
scb_2022M05,CALIBRATED_NONPARTY_POLL,KD,SD,0.073198482066
scb_2022M05,CALIBRATED_NONPARTY_POLL,KD,OTHER,0.028853251204
scb_2022M05,CALIBRATED_NONPARTY_POLL,SD,V,0.012507803477
scb_2022M05,CALIBRATED_NONPARTY_POLL,SD,S,0.065565082904
scb_2022M05,CALIBRATED_NONPARTY_POLL,SD,MP,0.006760075562
scb_2022M05,CALIBRATED_NONPARTY_POLL,SD,C,0.005979097337
scb_2022M05,CALIBRATED_NONPARTY_POLL,SD,L,0.003426018867
scb_2022M05,CALIBRATED_NONPARTY_POLL,SD,M,0.108985578602
scb_2022M05,CALIBRATED_NONPARTY_POLL,SD,KD,0.035194623078
scb_2022M05,CALIBRATED_NONPARTY_POLL,SD,SD,0.728202841617
scb_2022M05,CALIBRATED_NONPARTY_POLL,SD,OTHER,0.033378878557
scb_2022M05,CALIBRATED_NONPARTY_POLL,OTHER,V,0.170441844593
scb_2022M05,CALIBRATED_NONPARTY_POLL,OTHER,S,0.108811253239
scb_2022M05,CALIBRATED_NONPARTY_POLL,OTHER,MP,0.022632489067
scb_2022M05,CALIBRATED_NONPARTY_POLL,OTHER,C,0.009972125435
scb_2022M05,CALIBRATED_NONPARTY_POLL,OTHER,L,0.005714021358
scb_2022M05,CALIBRATED_NONPARTY_POLL,OTHER,M,0.117087061275
scb_2022M05,CALIBRATED_NONPARTY_POLL,OTHER,KD,0.025502500505
scb_2022M05,CALIBRATED_NONPARTY_POLL,OTHER,SD,0.082028315285
scb_2022M05,CALIBRATED_NONPARTY_POLL,OTHER,OTHER,0.457810389243
